DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4841;Pfyn;1368;330;5;1;324;268;56;24.12
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2013;Kreuzlingen;4846;Raperswilen;295;126;5;0;121;79;42;42.71
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2014;Münchwilen;4751;Rickenbach b. Wil;1493;283;3;6;274;228;46;18.96
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2011;Arbon;4431;Roggwil;1984;444;5;8;431;354;77;22.38
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2011;Arbon;4436;Romanshorn;5897;2734;87;28;2619;2296;323;46.36
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2013;Kreuzlingen;4851;Salenstein;794;283;6;1;276;241;35;35.64
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2011;Arbon;4441;Salmsach;821;208;4;0;204;180;24;25.33
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4546;Schlatt;1114;272;5;0;267;226;41;24.42
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2015;Weinfelden;4756;Schönholzerswilen;538;139;4;2;133;102;31;25.84
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2014;Münchwilen;4761;Sirnach;4417;1248;21;21;1206;1025;181;28.25
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2011;Arbon;4446;Sommeri;378;114;4;3;107;87;20;30.16
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4864;Steckborn;2180;606;16;13;577;493;84;27.8
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4606;Stettfurt;794;221;2;0;219;183;36;27.83
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2015;Weinfelden;4506;Sulgen;2203;709;12;11;686;594;92;32.18
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2013;Kreuzlingen;4696;Tägerwilen;2150;550;12;9;529;462;67;25.58
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4611;Thundorf;953;202;4;0;198;166;32;21.2
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2014;Münchwilen;4776;Tobel-Tägerschen;939;210;4;7;199;178;21;22.36
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4616;Uesslingen-Buch;792;195;4;2;189;151;38;24.62
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2011;Arbon;4451;Uttwil;1168;358;6;0;352;283;69;30.65
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4871;Wagenhausen;1071;308;17;8;283;241;42;28.76
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2013;Kreuzlingen;4701;Wäldi;704;200;3;3;194;153;41;28.41
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2014;Münchwilen;4781;Wängi;2810;658;17;9;632;514;118;23.42
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2012;Frauenfeld;4621;Warth-Weiningen;928;283;5;6;272;219;53;30.5
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2015;Weinfelden;4946;Weinfelden;7023;2592;47;64;2481;2130;351;36.91
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2015;Weinfelden;4951;Wigoltingen;1547;372;4;0;368;302;66;24.05
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2014;Münchwilen;4786;Wilen;1422;316;3;3;310;284;26;22.22
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2015;Weinfelden;4791;Wuppenau;759;195;1;0;194;162;32;25.69
2011.05.15;Volksinitiative Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!;1;Volksinitiative;2015;Weinfelden;4511;Zihlschlacht-Sitterdorf;1434;286;10;5;271;237;34;19.94
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4551;Aadorf;5649;2404;52;42;2310;1677;633;42.56
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4711;Affeltrangen;1598;794;19;2;773;486;287;49.69
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4641;Altnau;1305;638;9;0;629;379;250;48.89
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4881;Amlikon-Bissegg;935;456;9;8;439;298;141;48.77
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4461;Amriswil;7308;2792;53;28;2711;1948;763;38.2
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4401;Arbon;8073;2903;78;73;2752;1884;868;35.96
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4536;Basadingen-Schlattingen;1176;570;24;9;537;296;241;48.47
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4891;Berg;2105;1053;15;0;1038;703;335;50.02
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4801;Berlingen;574;304;3;2;299;130;169;52.96
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4716;Bettwiesen;695;299;1;9;289;215;74;43.02
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4721;Bichelsee-Balterswil;1852;856;15;6;835;574;261;46.22
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4901;Birwinken;909;438;6;3;429;256;173;48.18
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4471;Bischofszell;3458;1513;29;22;1462;971;491;43.75
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4643;Bottighofen;1243;667;23;5;639;433;206;53.66
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4723;Braunau;479;263;7;2;254;128;126;54.91
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4911;Bürglen;2109;887;15;33;839;497;342;42.06
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4921;Bussnang;1479;754;14;2;738;467;271;50.98
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4545;Diessenhofen;2022;933;31;0;902;567;335;46.14
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4406;Dozwil;422;219;7;1;211;105;106;51.9
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4411;Egnach;2952;1393;26;19;1348;940;408;47.19
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4476;Erlen;2009;798;6;4;788;548;240;39.72
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4646;Ermatingen;1763;846;16;13;817;514;303;47.99
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4806;Eschenz;1148;544;20;0;524;343;181;47.39
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4724;Eschlikon;2787;1276;15;15;1246;933;313;45.78
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4561;Felben-Wellhausen;1618;632;23;7;602;408;194;39.06
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4726;Fischingen;1863;1071;33;5;1033;618;415;57.49
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4566;Frauenfeld;15211;7199;319;167;6713;4991;1722;47.33
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4571;Gachnang;2314;952;26;38;888;776;112;41.14
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4651;Gottlieben;175;106;4;1;101;71;30;60.57
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4656;Güttingen;946;488;19;8;461;292;169;51.59
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4486;Hauptwil-Gottshaus;1268;558;8;4;546;347;199;44.01
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4416;Hefenhofen;829;375;8;2;365;256;109;45.24
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4811;Herdern;678;395;14;12;369;255;114;58.26
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4495;Hohentannen;421;219;4;1;214;123;91;52.02
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4816;Homburg;1080;538;14;17;507;308;199;49.81
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4421;Horn;1758;717;6;0;711;552;159;40.78
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4590;Hüttlingen;605;320;4;7;309;197;112;52.89
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4821;Hüttwilen;1067;607;17;11;579;390;189;56.89
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4666;Kemmental;1503;695;15;0;680;379;301;46.24
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4426;Kesswil;641;353;4;6;343;259;84;55.07
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4501;Kradolf-Schönenberg;2120;880;20;4;856;610;246;41.51
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4671;Kreuzlingen;8330;3604;87;70;3447;2296;1151;43.27
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4681;Langrickenbach;769;417;10;2;405;263;142;54.23
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4683;Lengwil;884;411;14;0;397;207;190;46.49
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4741;Lommis;767;352;3;3;346;237;109;45.89
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4826;Mammern;348;193;5;1;187;109;78;55.46
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4941;Märstetten;1731;896;9;17;870;589;281;51.76
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4591;Matzingen;1600;678;9;13;656;482;174;42.38
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4831;Müllheim;1764;723;13;35;675;439;236;40.99
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4746;Münchwilen;3042;1231;9;8;1214;857;357;40.47
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4691;Münsterlingen;1533;728;15;0;713;502;211;47.49
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4601;Neunforn;740;373;4;0;369;239;130;50.41
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4841;Pfyn;1377;622;5;4;613;419;194;45.17
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4846;Raperswilen;301;156;1;0;155;81;74;51.83
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4751;Rickenbach b. Wil;1501;555;11;5;539;426;113;36.98
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4431;Roggwil;1989;921;12;11;898;661;237;46.3
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4436;Romanshorn;6014;2548;71;26;2451;1767;684;42.37
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4851;Salenstein;785;443;8;2;433;270;163;56.43
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4441;Salmsach;797;314;8;2;304;203;101;39.4
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4546;Schlatt;1112;577;9;0;568;322;246;51.89
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4756;Schönholzerswilen;550;277;4;1;272;170;102;50.36
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4761;Sirnach;4473;1957;39;35;1883;1339;544;43.75
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4446;Sommeri;373;198;7;3;188;126;62;53.08
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4864;Steckborn;2229;1083;14;24;1045;608;437;48.59
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4606;Stettfurt;804;420;9;5;406;310;96;52.24
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4506;Sulgen;2179;1024;17;7;1000;672;328;46.99
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4696;Tägerwilen;2155;975;18;31;926;625;301;45.24
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4611;Thundorf;951;442;15;0;427;281;146;46.48
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4776;Tobel-Tägerschen;945;403;10;0;393;227;166;42.65
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4616;Uesslingen-Buch;789;401;11;7;383;260;123;50.82
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2011;Arbon;4451;Uttwil;1178;588;12;7;569;390;179;49.92
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4871;Wagenhausen;1060;487;13;0;474;297;177;45.94
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2013;Kreuzlingen;4701;Wäldi;707;360;8;3;349;192;157;50.92
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4781;Wängi;2855;1379;32;54;1293;906;387;48.3
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2012;Frauenfeld;4621;Warth-Weiningen;926;517;8;1;508;381;127;55.83
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4946;Weinfelden;7021;3658;87;90;3481;2441;1040;52.1
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2015;Weinfelden;4951;Wigoltingen;1564;759;14;13;732;450;282;48.53
2011.10.23;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau (Abschaffung der Volkswahlen für die Grundbuchämter und Notariate);3;Obligatorisches Referendum;2014;Münchwilen;4786;Wilen;1420;627;17;8;602;483;119;44.15
